latitude,longitude,building_type,construction_quality
51.6383333333333,-178.767666666667,Critical,Medium
34.0495,86.2468,Commercial,High
34.19,-117.6005,Critical,High
32.4225,-115.1796667,Commercial,High
38.2845,-112.2745,Residential,Low
38.8186683654785,-122.783836364746,Commercial,Low
41.653,-112.3165,Industrial,Low
34.2915,-117.0348333,Critical,Low
61.5623,-146.3249,Commercial,High
38.8276672363281,-122.804000854492,Industrial,High
33.5806667,-116.6018333,Residential,High
38.8283348083496,-122.853164672852,Residential,Low
38.833667755127,-122.81583404541,Commercial,Low
32.43,-115.181,Industrial,Medium
60.7815,-151.7175,Critical,High
32.4236667,-115.1573333,Commercial,Medium
32.418,-115.1813333,Critical,High
38.8213348388672,-122.820663452148,Critical,Medium
0.4081,98.5654,Commercial,High
63.1677,-150.4863,Industrial,High
32.4158333,-115.1671667,Commercial,High
60.062,-153.044166666667,Residential,High
34.6036667,-118.6211667,Industrial,High
19.3994998931885,-155.261337280273,Industrial,Medium
51.8613333333333,-177.909833333333,Commercial,Medium
38.8339996337891,-122.813331604004,Commercial,Medium
51.8608333333333,-177.902,Critical,Medium
-59.6749,-29.5885,Industrial,Medium
41.5773333333333,-112.433,Residential,Low
32.4158333,-115.1865,Residential,Low
32.4163333,-115.1956667,Industrial,Medium
38.8310012817383,-122.814834594727,Industrial,Medium
38.8320007324219,-122.813499450684,Industrial,Medium
38.832332611084,-122.810501098633,Critical,Low
38.8326683044434,-122.813163757324,Commercial,High
40.5011666666667,-112.177333333333,Commercial,Medium
38.8366661071777,-122.834831237793,Residential,High
38.832332611084,-122.813003540039,Commercial,Medium
38.8310012817383,-122.811332702637,Industrial,Medium
38.8331680297852,-122.81266784668,Residential,High
17.9776666666667,-67.0278333333333,Industrial,Low
40.1365013122559,-123.872001647949,Commercial,Low
38.8305015563965,-122.810836791992,Critical,High
32.4205,-115.1776667,Residential,Low
33.495,-116.553,Commercial,Medium
32.4228333,-115.1728333,Residential,Medium
46.2025,-122.185,Residential,Low
59.8019,-150.7667,Residential,Low
46.0585,-122.11583333333331,Industrial,Low
32.4255,-115.1625,Residential,Low
46.060833333333335,-122.11083333333332,Critical,Low
-19.2767,169.65,Industrial,Low
32.308,-101.037,Residential,High
36.53316667,-98.97283333,Critical,Medium
36.961498260498,-121.688163757324,Residential,High
38.8328323364258,-122.818168640137,Residential,Medium
36.9426,-116.0855,Critical,Low
32.3626667,-115.1661667,Critical,Low
38.8161659240723,-122.821998596191,Industrial,Low
35.6028333,-117.5908333,Commercial,High
33.267,-116.4263333,Residential,High
59.9788333333333,-153.045,Critical,Medium
32.3206667,-115.157,Commercial,High
31.617,-104.52,Residential,Low
62.1806,-145.7025,Residential,High
35.6588333,-117.529,Critical,Low
45.99766666666667,-122.72283333333333,Industrial,High
32.3733333,-115.1733333,Critical,Low
32.3695,-115.1685,Industrial,High
32.3393333,-115.135,Industrial,High
32.3538333,-115.153,Commercial,Medium
35.13666667,-97.94283333,Critical,Low
32.314,-115.1216667,Critical,Low
32.3448333,-115.1458333,Critical,Low
41.5676666666667,-112.414166666667,Industrial,High
32.3156667,-115.1663333,Commercial,Low
32.3746667,-115.2001667,Critical,High
-13.7175,14.232,Critical,Medium
57.0868333333333,-135.714833333333,Industrial,Low
35.6748333,-117.5293333,Residential,Low
33.967,-116.9646667,Residential,Medium
60.149,-150.4358,Residential,High
60.1158,-152.9054,Commercial,Low
19.3203333333333,-155.134666666667,Commercial,Low
63.291,-150.4165,Residential,High
36.536,-98.9705,Commercial,High
36.53283333,-98.97,Commercial,High
38.167,-117.9503,Residential,High
57.015,-135.659,Residential,Low
27.7035,-111.6118,Residential,Low
36.1789,35.862,Residential,Medium
46.207,-122.1865,Critical,Low
38.4996666666667,-112.893,Commercial,Medium
33.4976667,-116.5503333,Industrial,Medium
38.7565002441406,-122.727836608887,Commercial,High
34.0236667,-117.0958333,Residential,High
36.0905,-118.384,Industrial,Low
46.20466666666667,-122.18483333333332,Industrial,Medium
46.20666666666666,-122.18566666666666,Commercial,High
32.342,-115.1898333,Residential,Medium
44.768,-112.469833333333,Commercial,High
47.453,-112.739,Residential,High
41.4978333333333,-112.166333333333,Residential,High
34.0635,-116.7771667,Commercial,High
63.1472,-148.7671,Industrial,High
36.726,-116.1015,Commercial,Low
61.2928333333333,-152.332,Residential,Low
-7.9014,117.9609,Residential,High
28.639,-98.234,Commercial,High
-3.6255,100.7087,Industrial,High
51.7598333333333,-177.468666666667,Residential,High
38.7355,-111.342333333333,Commercial,Low
33.682,-116.7293333,Industrial,Low
62.7186,-149.469,Industrial,Medium
-38.9725,-71.808,Industrial,Low
31.546,-104.148,Industrial,High
38.4986666666667,-112.8945,Critical,Medium
39.7741,-120.3325,Industrial,Low
60.041,-153.054,Commercial,Low
35.9655,-117.6565,Industrial,Medium
62.8116,-148.7327,Critical,High
40.1253318786621,-123.918502807617,Commercial,High
62.7623,-148.8907,Residential,Medium
62.7548,-148.8167,Residential,Low
62.8384,-148.9726,Industrial,Medium
38.7688331604004,-122.702331542969,Residential,Medium
33.6625,-116.7491667,Critical,High
63.0888,-151.4448,Residential,Low
35.95583333,-97.77783333,Residential,High
38.7879981994629,-122.736503601074,Critical,Low
36.9541664123535,-121.602996826172,Residential,Low
61.6408,-150.0345,Commercial,Low
60.0176666666667,-153.105333333333,Commercial,Low
33.951,-118.7878333,Residential,High
35.0336667,-119.0295,Commercial,Medium
61.4974,-141.0663,Commercial,Low
57.0826,-154.9565,Commercial,Low
61.2945,-152.329666666667,Critical,Low
63.021,-150.459,Commercial,High
40.2693328857422,-124.581169128418,Critical,Low
61.2744,-152.3152,Residential,Medium
8.9391,-71.1161,Industrial,High
53.8705,-166.911333333333,Residential,High
60.2347,-145.2093,Commercial,High
38.8406677246094,-122.838836669922,Commercial,High
32.9793333,-116.3163333,Critical,High
61.8394,-148.2703,Commercial,Medium
38.495,-112.889333333333,Residential,High
38.4956666666667,-112.894166666667,Critical,High
38.8396682739258,-122.838996887207,Critical,Medium
38.7928352355957,-122.749168395996,Industrial,High
-3.6267,100.6991,Commercial,Low
61.279,-152.2979,Industrial,Low
34.4766667,-116.5026667,Industrial,Low
-4.1113,143.0441,Commercial,Medium
19.3201666666667,-155.847666666667,Residential,Low
19.3894996643066,-155.281326293945,Industrial,Low
38.495,-112.8955,Commercial,High
38.4978333333333,-112.894,Commercial,Medium
60.0476666666667,-153.052666666667,Commercial,Low
61.2865,-146.7763,Industrial,High
51.7903333333333,-178.902333333333,Industrial,Low
31.532,-104.147,Critical,Low
60.891,-152.6478,Industrial,High
38.8250007629395,-122.787666320801,Commercial,High
38.8058319091797,-122.811332702637,Residential,Low
38.836498260498,-122.799163818359,Critical,Low
38.8056678771973,-122.809829711914,Residential,Low
38.8058319091797,-122.810165405273,Industrial,Low
40.3549995422363,-124.868835449219,Residential,Medium
17.9616666666667,-66.939,Critical,Medium
44.9442,-73.9223,Industrial,Low
38.8051681518555,-122.811500549316,Commercial,Medium
17.9415,-66.8416666666667,Critical,Low
38.8053321838379,-122.810668945312,Critical,High
58.24,-155.1765,Residential,High
38.8165016174316,-122.822998046875,Residential,High
31.687,-104.074,Residential,High
61.244,-152.528333333333,Commercial,High
33.58,-116.8068333,Residential,Medium
38.8089981079102,-122.806831359863,Critical,High
59.9655,-151.8052,Commercial,Medium
38.8231658935547,-122.814834594727,Industrial,High
57.3462,-154.0441,Residential,High
17.936,-67.0821666666667,Critical,Low
37.8811683654785,-122.256500244141,Commercial,Low
60.025,-153.091,Residential,Medium
58.3141666666667,-154.940833333333,Residential,Low
38.8216667175293,-122.764663696289,Residential,Medium
36.8520011901855,-121.438003540039,Critical,Medium
60.578,-152.6065,Commercial,Low
35.0336667,-117.6806667,Industrial,Medium
33.2673333,-116.2078333,Industrial,Low
35.6695,-117.5426667,Critical,Low
-21.8568,-179.225,Commercial,High
60.0438,-151.5942,Residential,Medium
38.8121681213379,-122.825996398926,Residential,Low
64.9438,-147.2911,Industrial,Medium
31.646,-104.324,Commercial,Medium
36.5315,-98.97166667,Industrial,High
36.4767,69.0401,Residential,Low
11.0477,138.6501,Residential,Medium
51.7316666666667,-177.478333333333,Industrial,High
46.204,-122.1905,Residential,High
59.4293,-151.787,Residential,High
33.2653333,-116.42,Residential,Low
60.8602,-148.9938,Critical,Medium
63.4696,-147.5151,Commercial,Medium
36.5228,70.5439,Industrial,High
34.0851667,-118.1801667,Commercial,High
35.9459991455078,-120.940002441406,Commercial,Medium
19.2063331604004,-155.374328613281,Residential,Low
46.1746666666667,-111.941,Critical,Medium
44.514,-115.202,Commercial,Low
60.1512,-148.3846,Commercial,High
33.4535,-116.6203333,Industrial,High
37.8796653747559,-122.252334594727,Residential,Low
47.3233333333333,-113.304333333333,Commercial,Low
51.7098333333333,-177.471166666667,Residential,Medium
41.7381666666667,-112.3095,Residential,Low
32.505,-116.7185,Critical,Medium
36.9461,-116.0816,Critical,Low
38.8235015869141,-122.845336914062,Commercial,Medium
38.8313331604004,-122.817169189453,Industrial,Medium
38.8311653137207,-122.817665100098,Commercial,Low
33.3351667,-116.3573333,Critical,High
61.0675,-148.7612,Residential,High
35.6468333,-117.4518333,Residential,High
52.0253333333333,178.415333333333,Commercial,Low
36.40783333,-96.92866667,Critical,Low
33.8513333,-117.496,Residential,Low
60.8904,-152.6177,Industrial,Medium
40.3051681518555,-124.023170471191,Commercial,Low
38.8339996337891,-122.80933380127,Residential,Medium
38.8390007019043,-122.823997497559,Commercial,High
38.8375015258789,-122.807167053223,Commercial,High
64.7599,-148.6368,Commercial,High
51.802,-178.796666666667,Residential,Low
60.0713333333333,-153.077833333333,Critical,Low
46.0148333333333,-112.457666666667,Residential,Low
64.4255,-146.7806,Commercial,Low
38.8334999084473,-122.791999816895,Commercial,High
52.0766666666667,-176.1175,Commercial,Low
60.0398333333333,-153.08,Industrial,High
31.677,-104.189,Industrial,Low
31.673,-104.192,Commercial,Medium
-36.563,-95.2893,Critical,Medium
19.3735008239746,-155.222671508789,Industrial,High
38.8320007324219,-122.790000915527,Industrial,Medium
63.5558,-147.2954,Critical,Low
59.6809,-153.3854,Industrial,High
34.057,-117.248,Critical,Medium
34.052,-117.2491667,Critical,High
35.8019981384277,-120.732498168945,Critical,High
31.7301667,-116.2178333,Industrial,High
37.548999786377,-121.848335266113,Commercial,Low
33.8048333,-116.1016667,Critical,High
57.5514,120.6258,Residential,Low
36.9436,-116.0837,Industrial,Medium
61.3967,-146.6567,Commercial,Low
33.3341667,-116.3628333,Critical,High
38.8301658630371,-122.85050201416,Industrial,Low
-20.869,-70.597,Critical,Low
59.324,-152.9263,Residential,Medium
-21.7068,170.4917,Residential,Low
31.727,-104.357,Commercial,High
31.688,-104.07,Commercial,Medium
31.677,-104.2,Industrial,Medium
64.1988,-152.9211,Residential,Medium
60.1389,-153.0524,Residential,Medium
51.8848333333333,179.5335,Commercial,High
44.3183333333333,-110.597833333333,Critical,Low
-3.5853,127.3822,Industrial,Medium
33.0143333,-116.0898333,Industrial,Low
61.7226,-149.8266,Commercial,Medium
60.9043,-151.0451,Commercial,Low
35.7756667,-117.5921667,Commercial,Medium
33.8161667,-117.6218333,Critical,High
38.792667388916,-122.754333496094,Residential,Medium
31.666,-104.192,Residential,High
61.1768,-146.4207,Critical,Low
35.6388333,-118.3241667,Residential,High
62.2406,-149.6555,Residential,Low
65.4446,-148.2316,Commercial,Low
31.597,-104.113,Critical,Medium
61.1525,-143.6919,Industrial,Medium
38.5015,-112.892333333333,Industrial,Medium
31.687,-104.078,Industrial,High
62.394,-151.0493,Critical,High
51.7196666666667,-178.820166666667,Critical,High
57.6655,-155.935,Residential,Medium
38.502,-112.893666666667,Critical,High
59.3115,-153.5067,Residential,Low
36.22166667,-95.8455,Critical,Medium
19.402,-155.2635,Industrial,Medium
19.4060001373291,-155.269332885742,Critical,Low
36.5325,-98.974,Industrial,Low
-22.7454,-113.841,Industrial,Medium
38.8276672363281,-122.852836608887,Industrial,Medium
38.8278350830078,-122.852333068848,Residential,High
62.0797,-149.3317,Commercial,High
31.604,-104.118,Critical,Medium
61.2746,-150.1155,Critical,Low
51.8031666666667,-178.791166666667,Commercial,Low
19.3593330383301,-155.062835693359,Residential,High
38.4991666666667,-112.888833333333,Critical,High
38.8258323669434,-122.805000305176,Residential,Medium
38.8408317565918,-122.811836242676,Critical,Low
60.7035,-143.3833,Commercial,Medium
61.6656,-151.5623,Critical,High
60.7172,-143.3849,Residential,High
-22.948,-114.0745,Industrial,Low
56.4232,-160.4331,Residential,Medium
38.8228340148926,-122.849670410156,Residential,Low
44.7695,-112.471666666667,Commercial,Low
19.2863,-68.7339,Critical,Low
58.2565,-154.967666666667,Commercial,Medium
35.7638333,-117.581,Residential,Low
19.3815002441406,-155.261001586914,Residential,High
31.68,-104.186,Critical,Low
19.3805,-155.257333333333,Commercial,High
62.1067,-148.8654,Critical,High
19.3815002441406,-155.263168334961,Industrial,Medium
36.25333333,-95.22766667,Critical,High
38.7970008850098,-122.748497009277,Industrial,High
38.8429985046387,-122.829330444336,Residential,High
19.1935,-155.4815,Critical,Medium
33.0211667,-116.4803333,Residential,Medium
58.4718333333333,-154.6315,Industrial,High
19.3706666666667,-155.2165,Industrial,Low
40.1268348693848,-123.910499572754,Residential,Low
62.5868,-149.3027,Commercial,High
-19.5444,-69.4689,Critical,High
19.3815,-155.2505,Residential,High
67.7512,-160.2039,Residential,Low
40.1264991760254,-123.914001464844,Industrial,Medium
40.1253318786621,-123.913330078125,Critical,Low
38.8446655273438,-122.830169677734,Commercial,Low
58.2943333333333,-154.891333333333,Commercial,Medium
33.5256667,-116.7383333,Commercial,Low
64.2199,-148.0825,Commercial,Low
30.881,-103.546,Critical,Medium
38.2915,-118.7843,Residential,Medium
19.0528335571289,-155.424163818359,Industrial,High
38.7971649169922,-122.737663269043,Residential,Medium
36.9404,-116.0895,Residential,Low
31.664,-104.372,Commercial,High
38.8448333333333,-122.829166666667,Critical,Low
45.7265,-122.42583333333332,Industrial,Medium
38.0585,-122.250333333333,Industrial,Medium
54.1243333333333,-165.9405,Residential,Low
19.3834991455078,-155.238494873047,Industrial,Low
38.8036651611328,-122.808670043945,Residential,High
31.65,-104.398,Industrial,Low
33.9631667,-116.9615,Critical,Low
19.0548324584961,-155.365325927734,Industrial,Medium
19.3826675415039,-155.248672485352,Industrial,Medium
39.7266666666667,-110.814333333333,Residential,Medium
19.3798333333333,-155.251,Industrial,Medium
38.8188323974609,-122.834831237793,Commercial,Low
38.8183326721191,-122.835502624512,Critical,Medium
35.5485,-117.3783333,Commercial,High
31.606,-103.955,Commercial,Low
38.8235015869141,-122.843002319336,Industrial,Low
46.211333333333336,-122.18166666666669,Critical,High
38.8330001831055,-122.802001953125,Critical,Medium
38.8339996337891,-122.817169189453,Critical,Low
33.668,-116.7113333,Critical,Medium
33.6591667,-116.7178333,Industrial,Medium
33.4601667,-116.4278333,Industrial,Low
31.4801667,-115.6211667,Commercial,High
51.803,-178.816666666667,Commercial,High
38.826000213623,-122.767669677734,Residential,Medium
38.8440017700195,-122.837501525879,Industrial,High
31.605,-103.956,Commercial,High
31.618,-104.096,Critical,High
35.85466667,-97.3055,Critical,Medium
-17.9789,-178.4487,Industrial,Medium
36.53,-98.9725,Residential,Low
64.5995,-149.275,Residential,High
-19.108,-69.1231,Residential,High
56.7312,-155.7066,Commercial,High
35.7821667,-117.5828333,Commercial,Medium
19.4298333333333,-154.938833333333,Residential,Medium
62.5485,-150.7306,Industrial,Medium
44.6893333333333,-111.127666666667,Industrial,High
19.3648338317871,-155.064331054688,Critical,Low
19.3876667022705,-155.267669677734,Critical,High
38.836498260498,-122.797332763672,Residential,Low
38.8359985351562,-122.790336608887,Commercial,High
38.8311653137207,-122.804664611816,Industrial,Low
62.0616,-148.8967,Commercial,Low
42.0475,-111.772,Commercial,High
35.55316667,-96.7435,Industrial,Low
59.9911,-153.0667,Commercial,High
32.76,-100.647,Residential,High
46.8891666666667,-112.529333333333,Industrial,Medium
35.54916667,-96.74366667,Industrial,Medium
63.553,-147.9465,Critical,Low
32.758,-100.644,Critical,High
-20.9837,-67.6543,Commercial,High
33.5058333,-116.7646667,Residential,Medium
46.84016666666667,-121.7685,Critical,Medium
19.3315,-155.1125,Commercial,Medium
41.5803333333333,-112.43,Critical,Medium
60.018,-153.069666666667,Industrial,Low
33.0311667,-116.2996667,Commercial,High
35.6893333,-117.5255,Critical,High
31.606,-103.962,Residential,High
60.593,-153.0107,Residential,High
19.3540000915527,-155.06916809082,Commercial,High
35.4908333,-118.5178333,Commercial,High
17.8088333333333,-66.8686666666667,Residential,High
17.8385,-66.862,Critical,Low
60.0116666666667,-153.114,Residential,Medium
