latitude,longitude,population_density,urbanization_level
34.0236667,-117.0958333,651,Medium
36.0905,-118.384,890,Medium
46.20466666666667,-122.18483333333332,104,Medium
46.20666666666666,-122.18566666666666,640,High
32.342,-115.1898333,284,Low
44.768,-112.469833333333,487,High
47.453,-112.739,724,Medium
41.4978333333333,-112.166333333333,761,Low
34.0635,-116.7771667,847,Medium
63.1472,-148.7671,383,Low
36.726,-116.1015,959,High
61.2928333333333,-152.332,18,High
-7.9014,117.9609,575,High
28.639,-98.234,877,Low
-3.6255,100.7087,761,Medium
51.7598333333333,-177.468666666667,990,Low
38.7355,-111.342333333333,354,Low
33.682,-116.7293333,771,High
62.7186,-149.469,415,Medium
-38.9725,-71.808,650,High
31.546,-104.148,806,High
38.4986666666667,-112.8945,819,Medium
39.7741,-120.3325,445,High
60.041,-153.054,86,Low
35.9655,-117.6565,832,Medium
62.8116,-148.7327,209,Medium
40.1253318786621,-123.918502807617,942,High
62.7623,-148.8907,337,High
62.7548,-148.8167,466,Low
62.8384,-148.9726,295,High
38.7688331604004,-122.702331542969,750,High
33.6625,-116.7491667,224,High
63.0888,-151.4448,439,Medium
35.95583333,-97.77783333,243,Low
38.7879981994629,-122.736503601074,440,Low
36.9541664123535,-121.602996826172,903,Low
61.6408,-150.0345,699,Medium
60.0176666666667,-153.105333333333,773,Medium
33.951,-118.7878333,807,Medium
35.0336667,-119.0295,256,Low
61.4974,-141.0663,263,High
57.0826,-154.9565,373,High
61.2945,-152.329666666667,624,Low
63.021,-150.459,418,Low
40.2693328857422,-124.581169128418,114,Medium
61.2744,-152.3152,991,High
8.9391,-71.1161,873,High
53.8705,-166.911333333333,260,Medium
60.2347,-145.2093,515,Low
38.8406677246094,-122.838836669922,662,High
32.9793333,-116.3163333,169,High
61.8394,-148.2703,240,High
38.495,-112.889333333333,528,Low
38.4956666666667,-112.894166666667,576,Low
38.8396682739258,-122.838996887207,324,High
38.7928352355957,-122.749168395996,896,Medium
-3.6267,100.6991,462,High
61.279,-152.2979,159,Low
34.4766667,-116.5026667,875,Medium
-4.1113,143.0441,198,Low
19.3201666666667,-155.847666666667,848,Medium
19.3894996643066,-155.281326293945,110,High
38.495,-112.8955,705,Medium
38.4978333333333,-112.894,283,Medium
60.0476666666667,-153.052666666667,632,Low
61.2865,-146.7763,846,Medium
51.7903333333333,-178.902333333333,515,Low
31.532,-104.147,744,Low
60.891,-152.6478,44,Medium
38.8250007629395,-122.787666320801,442,Medium
38.8058319091797,-122.811332702637,216,Low
38.836498260498,-122.799163818359,632,High
38.8056678771973,-122.809829711914,842,Low
38.8058319091797,-122.810165405273,553,High
40.3549995422363,-124.868835449219,517,Medium
17.9616666666667,-66.939,402,Low
44.9442,-73.9223,740,High
38.8051681518555,-122.811500549316,445,Medium
17.9415,-66.8416666666667,35,Medium
38.8053321838379,-122.810668945312,330,Low
58.24,-155.1765,600,Medium
38.8165016174316,-122.822998046875,185,Low
31.687,-104.074,364,Medium
61.244,-152.528333333333,503,High
33.58,-116.8068333,773,High
38.8089981079102,-122.806831359863,560,Low
59.9655,-151.8052,153,Medium
38.8231658935547,-122.814834594727,473,High
57.3462,-154.0441,510,High
17.936,-67.0821666666667,95,Low
37.8811683654785,-122.256500244141,405,High
60.025,-153.091,355,Medium
58.3141666666667,-154.940833333333,227,Medium
38.8216667175293,-122.764663696289,765,High
36.8520011901855,-121.438003540039,956,Low
60.578,-152.6065,809,High
35.0336667,-117.6806667,527,Medium
33.2673333,-116.2078333,781,Low
35.6695,-117.5426667,736,Low
-21.8568,-179.225,868,Low
60.0438,-151.5942,752,High
38.8121681213379,-122.825996398926,398,Medium
64.9438,-147.2911,388,Medium
31.646,-104.324,735,Low
36.5315,-98.97166667,74,Medium
36.4767,69.0401,635,Medium
11.0477,138.6501,773,Medium
51.7316666666667,-177.478333333333,893,High
46.204,-122.1905,886,High
59.4293,-151.787,166,Medium
33.2653333,-116.42,943,Medium
60.8602,-148.9938,284,High
63.4696,-147.5151,784,High
36.5228,70.5439,786,High
34.0851667,-118.1801667,512,High
35.9459991455078,-120.940002441406,918,Low
19.2063331604004,-155.374328613281,926,Medium
46.1746666666667,-111.941,617,High
44.514,-115.202,35,High
60.1512,-148.3846,821,Medium
33.4535,-116.6203333,53,High
37.8796653747559,-122.252334594727,177,Low
47.3233333333333,-113.304333333333,58,Medium
51.7098333333333,-177.471166666667,434,Low
41.7381666666667,-112.3095,736,High
32.505,-116.7185,98,Medium
36.9461,-116.0816,410,Low
38.8235015869141,-122.845336914062,87,Medium
38.8313331604004,-122.817169189453,817,Medium
38.8311653137207,-122.817665100098,274,High
33.3351667,-116.3573333,848,High
61.0675,-148.7612,460,Low
35.6468333,-117.4518333,176,Low
52.0253333333333,178.415333333333,415,High
36.40783333,-96.92866667,919,Low
33.8513333,-117.496,722,Medium
60.8904,-152.6177,281,Low
40.3051681518555,-124.023170471191,98,High
38.8339996337891,-122.80933380127,666,Medium
38.8390007019043,-122.823997497559,835,Medium
38.8375015258789,-122.807167053223,846,Low
64.7599,-148.6368,84,High
51.802,-178.796666666667,547,High
60.0713333333333,-153.077833333333,275,High
46.0148333333333,-112.457666666667,674,High
64.4255,-146.7806,764,Medium
38.8334999084473,-122.791999816895,413,High
52.0766666666667,-176.1175,184,Medium
60.0398333333333,-153.08,157,Low
31.677,-104.189,511,Medium
31.673,-104.192,428,High
-36.563,-95.2893,718,Low
19.3735008239746,-155.222671508789,111,Low
38.8320007324219,-122.790000915527,39,High
63.5558,-147.2954,387,Low
59.6809,-153.3854,325,Low
34.057,-117.248,122,High
34.052,-117.2491667,548,Medium
35.8019981384277,-120.732498168945,530,Medium
31.7301667,-116.2178333,395,Medium
37.548999786377,-121.848335266113,794,Low
33.8048333,-116.1016667,307,Low
57.5514,120.6258,510,Low
36.9436,-116.0837,717,High
61.3967,-146.6567,293,High
33.3341667,-116.3628333,692,Medium
38.8301658630371,-122.85050201416,573,High
-20.869,-70.597,502,Low
59.324,-152.9263,861,Medium
-21.7068,170.4917,404,Low
31.727,-104.357,583,Low
31.688,-104.07,99,Low
31.677,-104.2,564,High
64.1988,-152.9211,996,High
60.1389,-153.0524,166,Low
51.8848333333333,179.5335,798,Medium
44.3183333333333,-110.597833333333,180,Medium
-3.5853,127.3822,834,Medium
33.0143333,-116.0898333,833,Low
61.7226,-149.8266,293,Medium
60.9043,-151.0451,231,Medium
35.7756667,-117.5921667,595,Medium
33.8161667,-117.6218333,585,High
38.792667388916,-122.754333496094,969,Low
31.666,-104.192,896,Medium
61.1768,-146.4207,840,Medium
35.6388333,-118.3241667,318,Low
62.2406,-149.6555,200,Medium
65.4446,-148.2316,631,Medium
31.597,-104.113,443,High
61.1525,-143.6919,357,Low
38.5015,-112.892333333333,723,Low
31.687,-104.078,327,Low
62.394,-151.0493,618,High
51.7196666666667,-178.820166666667,331,High
57.6655,-155.935,332,Medium
38.502,-112.893666666667,220,High
59.3115,-153.5067,389,Medium
36.22166667,-95.8455,834,Low
19.402,-155.2635,200,Medium
19.4060001373291,-155.269332885742,387,High
36.5325,-98.974,337,Medium
-22.7454,-113.841,829,Medium
38.8276672363281,-122.852836608887,175,High
38.8278350830078,-122.852333068848,725,Low
62.0797,-149.3317,388,Low
31.604,-104.118,153,Medium
61.2746,-150.1155,905,Low
51.8031666666667,-178.791166666667,617,Low
19.3593330383301,-155.062835693359,129,Medium
38.4991666666667,-112.888833333333,817,Low
38.8258323669434,-122.805000305176,821,Medium
38.8408317565918,-122.811836242676,803,Low
60.7035,-143.3833,278,High
61.6656,-151.5623,349,Low
60.7172,-143.3849,413,Low
-22.948,-114.0745,263,High
56.4232,-160.4331,895,Medium
38.8228340148926,-122.849670410156,297,High
44.7695,-112.471666666667,248,Low
19.2863,-68.7339,478,Low
58.2565,-154.967666666667,602,Low
35.7638333,-117.581,555,Low
19.3815002441406,-155.261001586914,296,Medium
31.68,-104.186,153,Medium
19.3805,-155.257333333333,380,Low
62.1067,-148.8654,235,Low
19.3815002441406,-155.263168334961,285,Low
36.25333333,-95.22766667,320,Low
38.7970008850098,-122.748497009277,704,Medium
38.8429985046387,-122.829330444336,334,Medium
19.1935,-155.4815,930,Medium
33.0211667,-116.4803333,325,Low
58.4718333333333,-154.6315,168,High
19.3706666666667,-155.2165,661,Low
40.1268348693848,-123.910499572754,548,Low
62.5868,-149.3027,461,Medium
-19.5444,-69.4689,720,High
19.3815,-155.2505,849,Medium
67.7512,-160.2039,722,High
40.1264991760254,-123.914001464844,981,Medium
40.1253318786621,-123.913330078125,644,Medium
38.8446655273438,-122.830169677734,330,High
58.2943333333333,-154.891333333333,534,Medium
33.5256667,-116.7383333,544,Low
64.2199,-148.0825,204,Medium
30.881,-103.546,590,Low
38.2915,-118.7843,729,Medium
19.0528335571289,-155.424163818359,843,Medium
38.7971649169922,-122.737663269043,554,Low
36.9404,-116.0895,129,Medium
31.664,-104.372,252,High
38.8448333333333,-122.829166666667,590,High
45.7265,-122.42583333333332,922,Low
38.0585,-122.250333333333,129,Medium
54.1243333333333,-165.9405,633,Low
19.3834991455078,-155.238494873047,269,High
38.8036651611328,-122.808670043945,738,Medium
31.65,-104.398,325,Medium
33.9631667,-116.9615,862,High
19.0548324584961,-155.365325927734,296,Medium
19.3826675415039,-155.248672485352,86,Medium
39.7266666666667,-110.814333333333,390,Low
19.3798333333333,-155.251,960,High
38.8188323974609,-122.834831237793,439,Low
38.8183326721191,-122.835502624512,831,Low
35.5485,-117.3783333,237,High
31.606,-103.955,564,Low
38.8235015869141,-122.843002319336,826,Medium
46.211333333333336,-122.18166666666669,863,High
38.8330001831055,-122.802001953125,963,High
38.8339996337891,-122.817169189453,703,Low
33.668,-116.7113333,307,Medium
33.6591667,-116.7178333,182,High
33.4601667,-116.4278333,196,High
31.4801667,-115.6211667,661,Low
51.803,-178.816666666667,162,High
38.826000213623,-122.767669677734,53,Medium
38.8440017700195,-122.837501525879,883,Medium
31.605,-103.956,660,Medium
31.618,-104.096,858,High
35.85466667,-97.3055,552,High
-17.9789,-178.4487,36,Medium
36.53,-98.9725,890,Medium
64.5995,-149.275,622,High
-19.108,-69.1231,46,High
56.7312,-155.7066,402,Medium
35.7821667,-117.5828333,102,High
19.4298333333333,-154.938833333333,626,Medium
62.5485,-150.7306,56,Low
44.6893333333333,-111.127666666667,235,Medium
19.3648338317871,-155.064331054688,345,High
19.3876667022705,-155.267669677734,983,High
38.836498260498,-122.797332763672,82,Low
38.8359985351562,-122.790336608887,624,High
38.8311653137207,-122.804664611816,173,Low
62.0616,-148.8967,368,High
42.0475,-111.772,462,High
35.55316667,-96.7435,368,High
59.9911,-153.0667,313,Low
32.76,-100.647,277,Medium
46.8891666666667,-112.529333333333,539,Low
35.54916667,-96.74366667,372,Medium
63.553,-147.9465,669,High
32.758,-100.644,447,High
-20.9837,-67.6543,146,High
33.5058333,-116.7646667,122,High
46.84016666666667,-121.7685,870,Low
19.3315,-155.1125,505,Medium
41.5803333333333,-112.43,811,Low
60.018,-153.069666666667,423,Low
33.0311667,-116.2996667,559,Low
35.6893333,-117.5255,427,High
31.606,-103.962,394,Medium
60.593,-153.0107,454,Low
19.3540000915527,-155.06916809082,916,High
35.4908333,-118.5178333,230,High
17.8088333333333,-66.8686666666667,704,Medium
17.8385,-66.862,529,Medium
60.0116666666667,-153.114,11,High
33.5863333,-116.8045,834,Medium
33.2325,-116.744,720,Low
33.2431667,-116.0421667,49,High
36.7029991149902,-121.224998474121,482,Medium
38.833667755127,-122.800331115723,699,Low
60.0591666666667,-153.057833333333,58,Medium
33.2455,-116.0451667,888,High
63.8009,-149.4149,654,High
35.6026667,-117.552,567,Medium
37.7896666666667,-112.934333333333,438,High
38.8349990844727,-122.793998718262,757,High
52.057,-176.126,522,High
38.7874984741211,-122.744331359863,510,High
34.372,-118.638,775,Low
59.5858,-153.4253,645,Medium
37.7903333333333,-112.927833333333,556,Low
66.4763,-147.7063,25,Low
61.2228333333333,-152.323166666667,73,Medium
38.8375015258789,-122.792999267578,722,Low
33.6256667,-116.746,248,High
38.8325004577637,-122.875,324,High
38.8315010070801,-122.87850189209,200,Medium
38.8339996337891,-122.81233215332,315,High
64.7199,-148.9199,112,Medium
41.5758333333333,-112.437166666667,564,Medium
19.1858329772949,-155.477340698242,188,Medium
38.8245010375977,-122.804000854492,561,Low
31.68,-104.404,966,High
38.8236656188965,-122.85066986084,670,Low
40.2978324890137,-124.224502563477,251,Low
19.1753330230713,-155.495498657227,790,Low
33.8146667,-117.6363333,953,Low
19.4183330535889,-155.40283203125,648,High
37.4251670837402,-121.771003723145,353,High
36.944,-116.0835,321,High
53.8195,-166.9275,986,Low
61.0031,-150.6507,657,High
39.3941,-119.7652,654,Low
45.0515,-123.10883333333334,78,Medium
40.2668342590332,-124.279830932617,765,Medium
39.358,-123.109666666667,86,Medium
18.0198333333333,-66.7426666666667,652,Medium
36.9435,-116.0846,224,Medium
50.9972,-179.9809,839,High
38.8321647644043,-122.801666259766,276,Medium
34.163,-118.2461667,308,Low
60.8554,-151.0572,625,Medium
19.4011666666667,-155.263333333333,286,Low
3.8726,-82.815,112,Low
47.0902,8.7719,519,High
19.2180004119873,-155.338333129883,482,High
63.3659,-150.5208,794,Low
61.2626666666667,-152.206,515,Medium
34.4425,-96.83933333,94,Medium
66.2135,-157.4565,753,Medium
34.0338333,-117.133,259,Medium
19.3483333333333,-155.342,753,High
19.3485,-155.3425,878,Medium
35.0336667,-117.6843333,629,Low
19.3496666666667,-155.342333333333,221,Medium
41.5745,-112.43,394,Low
38.8371658325195,-122.79133605957,874,Medium
34.0391667,-117.2658333,700,Low
19.3456666666667,-155.339166666667,581,Medium
38.8173332214355,-122.786834716797,377,Low
19.3033332824707,-155.318832397461,872,Medium
38.8296661376953,-122.800331115723,861,Low
19.3486666666667,-155.342666666667,480,Low
33.8181667,-117.617,925,Low
19.3493333333333,-155.343333333333,94,Low
38.8328323364258,-122.800666809082,246,Medium
19.349,-155.342,740,Low
38.8320007324219,-122.800003051758,777,High
38.8318328857422,-122.801834106445,611,Medium
19.3493333333333,-155.340333333333,758,Low
38.8183326721191,-122.795333862305,578,High
59.226,-152.7163,725,High
40.5048333333333,-110.928166666667,202,High
47.24783333333333,-123.2025,529,Medium
38.8190002441406,-122.794502258301,307,High
19.3495,-155.341,189,Low
19.1401672363281,-155.51350402832,682,Medium
19.3471666666667,-155.344,897,Low
-16.3958,-174.729,641,Medium
33.6615,-116.7716667,532,Low
19.3473333333333,-155.343833333333,193,High
36.3865013122559,-120.948829650879,849,Medium
19.3501666666667,-155.341666666667,596,High
19.3483333333333,-155.340666666667,917,High
42.4881,43.5871,600,Medium
19.3465003967285,-155.345169067383,147,High
58.1275,-155.196833333333,985,Low
71.3734,-3.5401,32,Low
-9.496,111.6939,75,Low
63.2833,-150.5943,805,High
19.3463325500488,-155.342163085938,210,High
47.559,-121.891,828,High
52.8904,-169.4509,576,High
-4.129,123.4011,916,Low
60.3818,-151.5644,870,Low
36.9441,-116.0821,230,High
38.8250007629395,-122.853996276855,220,High
58.2895,-154.4228,148,Medium
34.8205,-85.0863333333333,239,Low
57.0658333333333,-135.6745,420,High
33.6451667,-116.977,169,Medium
45.35833333333333,-122.796,501,High
38.8470001220703,-122.800834655762,332,High
61.3163,-146.7839,867,Medium
33.8581667,-117.5035,208,High
35.6416667,-118.323,865,Medium
41.5796666666667,-112.414333333333,761,High
41.9105,-122.32833333333332,939,High
19.3813323974609,-155.230163574219,619,Low
37.5496666666667,-118.832666666667,308,High
38.8385009765625,-122.811164855957,127,Medium
19.2660007476807,-155.399337768555,265,Low
33.7903333,-117.7338333,649,High
60.409,-152.3653,240,High
38.8216667175293,-122.795669555664,563,High
48.0915,-120.75633333333332,110,Medium
36.9452,-116.0847,34,Medium
46.0013333333333,-112.474166666667,11,High
35.0003333,-118.1903333,281,Medium
40.5193328857422,-123.872497558594,487,Low
34.2195,86.4175,814,Low
38.8370018005371,-122.798667907715,530,High
-18.1144,-173.0295,842,High
37.7793333333333,-112.952,326,High
37.7878333333333,-112.931,104,Low
61.324,-152.291166666667,353,High
58.1701666666667,-155.363,888,Low
38.8121681213379,-122.826667785645,287,Low
52.3791666666667,-174.113833333333,760,Low
35.0645,-118.3296667,388,Low
63.3008,-150.2449,633,Medium
38.8313331604004,-122.819831848145,968,High
61.3083,-152.2642,99,High
37.7875,-112.932666666667,17,High
17.9991666666667,-66.908,719,Medium
39.2686653137207,-123.23217010498,696,Low
58.27,-155.001333333333,593,Low
19.1609992980957,-155.481002807617,894,Medium
37.4631652832031,-118.845001220703,595,Medium
37.7851666666667,-112.926,275,Low
37.7938333333333,-112.9515,656,Medium
36.0195,-117.3346667,309,Low
61.7544,-149.6645,46,Medium
33.8198333,-117.4933333,553,Medium
35.5233333,-117.4403333,967,Low
60.2848,-150.9669,584,Low
18.183,-66.909,465,High
38.810001373291,-122.794830322266,837,High
36.0236667,-117.3298333,451,Medium
40.0788345336914,-122.854331970215,711,High
19.1703333333333,-155.488666666667,651,High
38.821834564209,-122.799163818359,793,Low
36.0256667,-117.3285,532,High
36.0225,-117.3308333,343,Medium
38.8226661682129,-122.797836303711,649,Medium
58.472,-154.466,500,High
56.1495,-159.4355,416,High
38.8199996948242,-122.842002868652,517,Low
45.662,-111.934833333333,699,Low
45.6641666666667,-111.934166666667,826,Medium
36.9402,-116.0849,261,High
35.5373333,-117.4246667,537,Low
61.3772,-150.0686,790,High
62.8157,-150.4149,289,Low
34.0278333,-117.129,202,High
41.6525,-112.319666666667,239,High
31.4794,-115.5062,744,High
36.9379,-116.0866,216,Medium
33.7121667,-116.8313333,816,Low
19.0053333333333,-155.440666666667,123,Low
19.3561666666667,-155.441833333333,359,Medium
19.1636657714844,-155.475830078125,21,Medium
36.18983333,-97.6385,387,Medium
57.4552,-152.979,578,Medium
19.3729991912842,-155.230163574219,666,High
61.6539,-148.0137,481,Medium
37.6238333333333,-122.476666666667,640,Low
63.2727,-152.3515,448,High
35.517,-117.445,213,High
38.8424987792969,-122.841667175293,369,Medium
19.383,-155.2565,382,High
38.8455009460449,-122.81266784668,446,Medium
38.8059997558594,-122.821662902832,358,Low
19.3619995117188,-155.222671508789,569,Medium
57.044,-135.718166666667,511,Medium
57.0556666666667,-135.718333333333,576,High
61.9531,-149.5055,498,High
19.3681666666667,-155.226666666667,316,High
19.1681671142578,-155.481994628906,475,High
58.437,-154.504833333333,671,Low
58.4558333333333,-154.527,445,Low
35.5336667,-117.4246667,314,Medium
19.3695,-155.210333333333,869,Low
31.62,-104.511,33,High
53.853,-166.500666666667,494,Medium
33.9848333,-116.9746667,530,Low
35.5338333,-117.4243333,309,Medium
57.052,-135.7155,117,Low
57.0453333333333,-135.693,429,Medium
58.4523333333333,-154.532166666667,284,Medium
57.0505,-135.699833333333,631,Low
